dataset_id,state,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
NLCD_canopy_20,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,79708.665374,,,,,79380.131622,,,,,,
NLCD_canopy_60,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,27253.270965,,,,,26651.14848,,,,,,
NLCD_canopy_80,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,2819.809821,,,,,2728.361089,,,,,,
NLCD_canopy_perc,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,23925.960852,,,,,23603.884065,,,,,,
NLCD_forest,MT,,,,,,,,,,,,,,,,,83820.000896,,,81724.99387,,80592.420772,,78913.547018,,,78534.074756,,77610.516914,,,77500.613378,,,76670.957816,,77123.68368,
NLCD_forest_woodywet,MT,,,,,,,,,,,,,,,,,86149.802491,,,84022.891087,,82921.6893,,81205.868269,,,80769.713943,,79900.215162,,,79851.53839,,,79030.556714,,79482.731777,
FIA_forest,MT,,,,,,,,,,,,,,,,,,,,,100599.642894749,101391.121687459,102705.074587467,102978.307595689,102960.518405861,103439.413338444,103491.155437304,103588.610206869,104012.868344945,104489.673668835,104747.332615774,104863.561959525,104494.242285144,104687.268163375,104326.006527412,,,
FIA_forest_upper,MT,,,,,,,,,,,,,,,,,,,,,101902.23879710646,102519.9518689398,103734.33021593445,103919.21124911943,103818.15140744325,104244.96713080628,104230.25875564975,104289.74615982984,104719.03084475911,105196.3386485121,105450.95524980708,105568.24552920583,105196.99919591822,105387.88612544085,105028.4543212041,,,
FIA_forest_lower,MT,,,,,,,,,,,,,,,,,,,,,99297.04699239155,100262.29150597821,101675.81895899955,102037.40394225856,102102.88540427876,102633.85954608173,102752.05211895825,102887.47425390815,103306.7058451309,103783.00868915791,104043.7099817409,104158.87838984418,103791.48537436979,103986.65020130915,103623.5587336199,,,
FIA_timberland,MT,,,,,,,,,,,,,,,,,,,,,79363.5869199015,79317.9766450962,80009.5186166466,79904.9652164923,79882.169372469,79997.5227516463,80071.2183171751,80011.986662191,80142.8002347444,80046.8791074548,79998.8480852696,80115.2075466247,79896.7785645519,79565.1268040338,79100.0728525326,,,
FIA_timberland_upper,MT,,,,,,,,,,,,,,,,,,,,,80797.71069391466,80553.68108632746,81123.85929423162,80916.6399774164,80811.12740120057,80870.74496045952,80882.6582833525,80781.06122297874,80915.51082746714,80819.46346852632,80770.74125998102,80887.11080644929,80668.69997477024,80336.09955023839,79870.87863759886,,,
FIA_timberland_lower,MT,,,,,,,,,,,,,,,,,,,,,77929.46314588834,78082.27220386495,78895.17793906158,78893.2904555682,78953.21134373742,79124.3005428331,79259.77835099769,79242.91210140327,79370.08964202166,79274.2947463833,79226.95491055817,79343.30428680012,79124.85715433357,78794.15405782922,78329.26706746634,,,
EPA_forested,MT,,,,,,96980.59999999999,97123.79999999999,97267.0,97410.20000000001,97553.4,97696.6,97835.40000000001,97974.5,98113.6,98252.6,98391.7,98530.8,98669.9,98808.9,98948.0,99087.09999999999,99217.0,99347.09999999999,99477.2,99607.29999999999,99737.4,99867.5,99997.6,100127.70000000001,100257.8,100387.90000000001,100453.2,100524.79999999999,100596.5,100668.09999999999,,,
NRI_total,MT,,,24370.700121408336,,,,,24362.606232294616,,,,,24484.014569000403,,,,,24423.31040064751,,,,,24374.747065965195,,,,,24006.475111290973,,,,,23881.019830028326,,,,,
NRI_grazed,MT,,,14411.169566976932,,,,,14467.826790772966,,,,,14560.906515580737,,,,,13800.080938891137,,,,,12836.908134358559,,,,,12561.715904492108,,,,,12541.48118170781,,,,,
NRI_notgrazed,MT,,,9959.530554431403,,,,,9894.77944152165,,,,,9923.108053419668,,,,,10623.229461756373,,,,,11537.838931606637,,,,,11444.759206798866,,,,,11339.538648320518,,,,,
