dataset_id,state,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
NLCD_canopy_20,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,61038.305445,,,,,61031.114202,,,,,,
NLCD_canopy_60,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,51223.977907,,,,,50857.161074,,,,,,
NLCD_canopy_80,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,40374.675737,,,,,38778.747642,,,,,,
NLCD_canopy_perc,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,40206.624219,,,,,38859.180265,,,,,,
NLCD_forest,KY,,,,,,,,,,,,,,,,,55347.829263,,,54937.249874,,54565.790749,,54378.737569,,,54397.587236,,54660.985545,,,54949.192888,,,55152.912243,,55219.000034,
NLCD_forest_woodywet,KY,,,,,,,,,,,,,,,,,56611.275804,,,56196.99067,,55820.484017,,55639.879027,,,55651.805311,,55924.80487,,,56213.665097,,,56404.689077,,56469.232545,
FIA_forest,KY,,,,,,,,,,,,,,,,,,,,49709.1310362547,48849.4071995704,49048.0813171377,50056.6578334425,50320.1379450169,50183.1049187223,50222.8701580282,50471.4756178655,50626.5809949159,50430.076077593,50352.9550886452,50267.5000371709,50096.7739668103,50083.7066660828,,,,,
FIA_forest_upper,KY,,,,,,,,,,,,,,,,,,,,50117.70743830147,49353.88376259653,49552.03442726372,50460.65688300636,50722.47895662517,50600.5825887588,50642.908462104424,50892.605561903365,51030.9830866667,50834.099040508816,50717.42127853005,50631.9884303897,50458.70034870163,50447.300052428196,,,,,
FIA_forest_lower,KY,,,,,,,,,,,,,,,,,,,,49300.55463420793,48344.93063654427,48544.12820701168,49652.658783878636,49917.79693340862,49765.62724868581,49802.831853951975,50050.345673827636,50222.1789031651,50026.05311467719,49988.48889876035,49903.01164395211,49734.84758491897,49720.1132797374,,,,,
FIA_timberland,KY,,,,,,,,,,,,,,,,,,,,48879.8759529346,47965.0481085003,48140.4716835762,49114.9088088808,49364.2828059085,49259.1564317262,49329.9685310376,49601.1674804607,49769.771381673,49617.9012209573,49558.9975898558,49472.2452957258,49283.1601858405,49269.4551774274,,,,,
FIA_timberland_upper,KY,,,,,,,,,,,,,,,,,,,,49306.617908432934,48481.7398271525,48656.696753989345,49538.83205269695,49786.76259526127,49693.40198578337,49765.9661116219,50038.31570427148,50192.190594809304,50040.3775849487,49945.11252998736,49858.45353998375,49666.83400672047,49654.724102905544,,,,,
FIA_timberland_lower,KY,,,,,,,,,,,,,,,,,,,,48453.13399743626,47448.35638984809,47624.24661316306,48690.98556506465,48941.80301655573,48824.910877669034,48893.9709504533,49164.019256649925,49347.3521685367,49195.424856965896,49172.88264972423,49086.03705146785,48899.486364960525,48884.18625194926,,,,,
EPA_forested,KY,,,,,,52082.600000000006,52024.399999999994,51966.2,51908.0,51829.399999999994,51750.7,51672.0,51593.4,51514.700000000004,51440.8,51366.899999999994,51292.9,51219.0,51145.0,51071.1,50987.299999999996,50903.4,50819.6,50735.8,50652.0,50568.2,50452.299999999996,50336.4,50220.5,50104.6,49988.7,49895.4,49802.1,49708.8,49615.5,,,
NRI_total,KY,,,42917.84702549575,,,,,43213.2739781465,,,,,43395.38648320518,,,,,43083.77175232699,,,,,43095.91258599757,,,,,43346.82314852286,,,,,44407.12262242007,,,,,
NRI_grazed,KY,,,4338.32456495346,,,,,4484.014569000405,,,,,3735.3298259813837,,,,,3294.2128692836905,,,,,2970.457304734925,,,,,2804.5325779036825,,,,,2792.391744233104,,,,,
NRI_notgrazed,KY,,,38579.52246054229,,,,,38729.25940914609,,,,,39660.056657223795,,,,,39789.5588830433,,,,,40125.45528126264,,,,,40542.29057061918,,,,,41614.730878186965,,,,,
