dataset_id,state,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
NLCD_canopy_20,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,64218.396698,,,,,64074.622584,,,,,,
NLCD_canopy_60,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,55902.637969,,,,,54195.394454,,,,,,
NLCD_canopy_80,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,46046.831915,,,,,41877.666571,,,,,,
NLCD_canopy_perc,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,47504.644782,,,,,45022.79625,,,,,,
NLCD_forest,LA,,,,,,,,,,,,,,,,,26801.221845,,,25745.529176,,25780.686737,,25975.947727,,,26143.751022,,27086.673035,,,26793.648578,,,27117.151708,,28384.740917,
NLCD_forest_woodywet,LA,,,,,,,,,,,,,,,,,52480.937897,,,51383.144498,,51610.523339,,51591.372201,,,52143.193312,,53526.495476,,,53325.245562,,,53710.752169,,54890.917496,
FIA_forest,LA,,,,,,,,,,,,,,,,,,,,,,,,57853.9725571147,58322.6846857019,58826.8664632115,59537.6951747123,60183.9421429124,60561.6266239275,60638.4971115546,60956.8765508423,60900.2518336565,60712.224710693,60678.7040269758,,,,
FIA_forest_upper,LA,,,,,,,,,,,,,,,,,,,,,,,,58295.29040776848,58765.13323540912,59273.859690401,59983.54352212501,60635.711487207205,61012.62443370622,61041.45075209544,61359.08483165835,61304.15363609825,61118.89031409247,61087.156957528816,,,,
FIA_forest_lower,LA,,,,,,,,,,,,,,,,,,,,,,,,57412.65470646092,57880.23613599467,58379.87323602201,59091.846827299596,59732.17279861759,60110.628814148775,60235.543471013756,60554.66827002625,60496.350031214744,60305.559107293535,60270.251096422784,,,,
FIA_timberland,LA,,,,,,,,,,,,,,,,,,,,,,,,57085.0726142123,57474.808431612,57860.4960516607,58519.6216249633,59065.8631540972,59406.2995424966,59517.3182144448,59748.9645452937,59646.2464758937,59425.5398967287,59397.9162101779,,,,
FIA_timberland_upper,LA,,,,,,,,,,,,,,,,,,,,,,,,57538.529553543194,57930.428366724525,58321.546447154746,58980.06548999344,59534.209153952674,59873.90355254799,59937.75227599539,60169.77249259799,60069.1822419809,59850.748816712796,59826.08196636548,,,,
FIA_timberland_lower,LA,,,,,,,,,,,,,,,,,,,,,,,,56631.61567488141,57019.188496499475,57399.44565616666,58059.17775993316,58597.51715424172,58938.69553244521,59096.88415289421,59328.1565979894,59223.310709806494,59000.3309767446,58969.750453990324,,,,
EPA_forested,LA,,,,,,56503.4,56671.6,56839.700000000004,57007.9,57176.0,57344.2,57512.299999999996,57680.5,57836.2,57992.0,58147.799999999996,58303.6,58459.3,58615.100000000006,58770.9,58926.6,59082.399999999994,59252.700000000004,59422.9,59593.2,59763.4,59933.7,60104.0,60274.2,60444.5,60581.899999999994,60719.2,60856.6,60993.9,61131.3,,,
NRI_total,LA,,,52545.52812626467,,,,,52221.7725617159,,,,,52371.50951031971,,,,,52266.28895184136,,,,,52132.73978146499,,,,,52492.91784702549,,,,,52901.65924726831,,,,,
NRI_grazed,LA,,,8814.245244840145,,,,,7948.199109672197,,,,,4921.084581141238,,,,,3791.9870497774177,,,,,3456.0906515580737,,,,,3504.6539862403883,,,,,3569.4050991501413,,,,,
NRI_notgrazed,LA,,,43731.28288142452,,,,,44273.5734520437,,,,,47450.424929178465,,,,,48474.30190206394,,,,,48676.64912990692,,,,,48988.263860785104,,,,,49332.25414811817,,,,,
