dataset_id,state,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
NLCD_canopy_20,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,90317.015195,,,,,90395.833951,,,,,,
NLCD_canopy_60,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,72836.379663,,,,,72441.32928,,,,,,
NLCD_canopy_80,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,45790.341649,,,,,45061.927447,,,,,,
NLCD_canopy_perc,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,52167.485968,,,,,51864.158106,,,,,,
NLCD_forest,MI,,,,,,,,,,,,,,,,,51382.133421,,,51132.552412,,50850.45025,,50865.277856,,,50791.943308,,50834.880367,,,50542.545991,,,51241.860801,,51418.918316,
NLCD_forest_woodywet,MI,,,,,,,,,,,,,,,,,84340.615796,,,83736.54259,,83514.412641,,83858.916098,,,83748.828059,,83959.653624,,,83709.478351,,,84411.856951,,84564.193531,
FIA_forest,MI,,,,,,,,,,,,,,,,,,,77921.2096701477,78154.8219247244,78260.3942528109,79094.4871319973,79764.7840285174,80214.2298747045,80545.2837904661,80951.0091566805,81451.3516376739,82135.9241224366,82383.2625050066,82140.8733445532,82195.2784734835,82367.0096731131,82314.1629334906,82175.5868177169,81613.949369045,,,
FIA_forest_upper,MI,,,,,,,,,,,,,,,,,,,78248.35164350238,78446.69213641055,78574.97851290283,79402.41734953246,80075.16386085583,80500.97740311213,80848.93155636673,81290.9990384116,81842.42782788076,82608.61164817978,82856.8397646877,82601.52672895812,82658.4233992785,82828.80172713718,82783.9022263044,82646.32859593724,82081.73058386298,,,
FIA_forest_lower,MI,,,,,,,,,,,,,,,,,,,77594.06769679302,77862.95171303824,77945.80999271898,78786.55691446214,79454.40419617898,79927.48234629686,80241.63602456547,80611.01927494942,81060.27544746704,81663.23659669342,81909.6852453255,81680.21996014827,81732.1335476885,81905.21761908903,81844.4236406768,81704.84503949656,81146.16815422702,,,
FIA_timberland,MI,,,,,,,,,,,,,,,,,,,73894.2554598967,74212.9143707662,74397.7550660127,75128.2743092051,75819.8433880545,76205.9284697911,76356.3272935547,76729.1826468853,77024.9531972196,77917.8288605878,78122.2900149743,77998.8050368139,78041.1559836391,78200.8626457062,78065.2646722135,77943.4038376013,77335.130764837,,,
FIA_timberland_upper,MI,,,,,,,,,,,,,,,,,,,74260.81855135228,74539.46309388427,74749.54464672388,75480.06597268682,76173.93764629724,76523.57767724423,76707.53967459912,77118.11205207971,77468.16798823247,78445.83331704386,78652.43340541606,78517.56092895301,78561.4222897193,78720.62804698752,78591.89605589205,78469.78540618274,77859.97228757694,,,
FIA_timberland_lower,MI,,,,,,,,,,,,,,,,,,,73527.69236844112,73886.36564764813,74045.96548530152,74776.48264572337,75465.74912981177,75888.27926233798,76005.11491251028,76340.25324169088,76581.73840620673,77389.82440413175,77592.14662453256,77480.04914467478,77520.8896775589,77681.09724442489,77538.63328853494,77417.02226901987,76810.28924209706,,,
EPA_forested,MI,,,,,,80656.7,80672.8,80688.90000000001,80705.0,80720.3,80735.6,80751.0,80766.3,80781.6,80797.0,80813.8,80830.7,80847.6,80864.4,80881.3,80893.1,80905.0,80916.8,80928.7,80940.5,80952.4,80960.0,80967.6,80975.3,80982.9,80990.6,80998.2,81006.8,81015.3,81023.8,,,
NRI_total,MI,,,65261.02792391744,,,,,65321.73209227034,,,,,66410.36017806556,,,,,67397.81464993929,,,,,67373.53298259813,,,,,67393.76770538243,,,,,67693.24160259005,,,,,
NRI_grazed,MI,,,558.4783488466207,,,,,424.92917847025495,,,,,352.08417644678264,,,,,275.1922298664508,,,,,307.5677863213274,,,,,323.7555645487657,,,,,275.1922298664508,,,,,
NRI_notgrazed,MI,,,64702.54957507082,,,,,64896.80291380008,,,,,66058.27600161877,,,,,67122.62242007285,,,,,67065.96519627681,,,,,67070.01214083367,,,,,67418.04937272359,,,,,
