dataset_id,state,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
NLCD_canopy_20,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,24728.434867,,,,,24636.211545,,,,,,
NLCD_canopy_60,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,17206.154375,,,,,16958.700695,,,,,,
NLCD_canopy_80,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,4570.632483,,,,,4502.918311,,,,,,
NLCD_canopy_perc,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,11502.705551,,,,,11378.744583,,,,,,
NLCD_forest,IN,,,,,,,,,,,,,,,,,21201.312525,,,21140.481818,,21066.192748,,21055.40101,,,21048.841838,,21108.842371,,,21109.175654,,,21093.653138,,21076.25166,
NLCD_forest_woodywet,IN,,,,,,,,,,,,,,,,,23380.173296,,,23328.218403,,23244.097471,,23241.55093,,,23228.070917,,23306.435283,,,23307.049676,,,23290.677949,,23271.282183,
FIA_forest,IN,,,,,,,,,,,,,,,,,,,18422.5746552858,18646.4871016157,19126.8342102973,18840.1954895865,19521.240663578,19198.9476362501,19075.1091064475,19324.4835326404,19547.9349994889,19648.812176724,19730.0307204176,19746.9728435964,19732.4614659713,19662.0607581965,19883.5826471095,19759.0944207999,19321.7132263189,,,
FIA_forest_upper,IN,,,,,,,,,,,,,,,,,,,18740.039645629575,18959.892021859712,19439.35885420512,19096.450639971747,19780.159587984126,19444.570537440064,19286.7253716662,19529.222491807213,19745.249436287297,19847.952985760956,19939.67974471206,19953.079560504382,19943.175234491206,19888.399571410504,20105.704042391484,20014.964711206325,19594.78140582988,,,
FIA_forest_lower,IN,,,,,,,,,,,,,,,,,,,18105.109664942025,18333.08218137169,18814.309566389482,18583.94033920125,19262.32173917187,18953.324735060138,18863.4928412288,19119.744573473585,19350.620562690507,19449.671367687046,19520.38169612314,19540.866126688416,19521.747697451396,19435.7219449825,19661.461251827513,19503.22413039347,19048.645046807924,,,
FIA_timberland,IN,,,,,,,,,,,,,,,,,,,17796.9540797829,18005.91547618,18460.6903321174,18177.8662817904,18836.3009841764,18589.2158502418,18482.5956269175,18735.0700723723,18935.5473955746,19029.32350482,19085.7763677078,19089.5061980955,19073.9088077699,18989.2243280411,19212.6881302037,19066.2119095369,18632.0042376007,,,
FIA_timberland_upper,IN,,,,,,,,,,,,,,,,,,,18122.832089009604,18325.966409884488,18779.38828630738,18446.046641569417,19107.91536152431,18835.312951723707,18702.2227059317,18947.565613275558,19140.64291462557,19236.621022809028,19304.648270754606,19305.01855489399,19294.32950149706,19225.879940684023,19446.08236517076,19334.199920617528,18915.640875265137,,,
FIA_timberland_lower,IN,,,,,,,,,,,,,,,,,,,17471.076070556195,17685.86454247551,18141.992377927418,17909.685922011384,18564.68660682849,18343.11874875989,18262.9685479033,18522.57453146904,18730.451876523628,18822.025986830973,18866.904464660995,18873.993841297008,18853.488114042742,18752.568715398174,18979.29389523664,18798.223898456275,18348.367599936264,,,
EPA_forested,IN,,,,,,18903.1,18914.2,18925.2,18936.300000000003,18946.8,18957.3,18967.8,18978.3,18988.800000000003,18999.3,19010.899999999998,19022.5,19034.100000000002,19045.7,19057.3,19066.600000000002,19075.8,19085.1,19094.3,19103.6,19112.9,19131.9,19151.0,19170.0,19189.100000000002,19208.1,19227.2,19245.6,19264.0,19282.4,,,
NRI_total,IN,,,15491.703763658437,,,,,15503.844597329016,,,,,15459.32820720356,,,,,15592.877377579927,,,,,15738.567381626872,,,,,15868.069607446378,,,,,15908.539053014973,,,,,
NRI_grazed,IN,,,1776.6086604613515,,,,,1768.5147713476324,,,,,1723.9983812221772,,,,,1193.8486442735734,,,,,890.3278025091056,,,,,772.966410360178,,,,,740.5908539053015,,,,,
NRI_notgrazed,IN,,,13715.095103197085,,,,,13735.329825981384,,,,,13735.329825981384,,,,,14399.028733306353,,,,,14848.239579117766,,,,,15095.103197086199,,,,,15167.94819910967,,,,,
